Temperature_c,Humidity,Wind_Speed_kmh,Wind_Bearing_degrees,Visibility_km,Pressure_millibars,Rain,Description
14.88888889,0.72,10.9641,188,8.05,1012.7,1,Normal
18.31111111,0.55,10.787,318,15.8263,1014.75,1,Normal
17.87777778,0.51,16.6313,303,11.4471,1019.34,1,Normal
2.05,0.93,13.1054,304,2.576,1016.93,1,Cold
6.111111111,0.76,17.4363,300,9.982,1007.67,1,Normal
16.43888889,0.88,6.2468,329,15.8263,1017.13,1,Normal
27.27777778,0.41,7.9373,97,11.4471,1015.09,1,Warm
11.06666667,0.72,13.8621,159,15.8263,1023.76,1,Normal
-2.205555556,0.99,6.5688,161,4.9105,1025.07,0,Cold
16.11111111,0.97,3.22,220,12.075,1010.1,1,Normal
32.82777778,0.34,12.6707,249,9.982,1011.22,1,Warm
14.07222222,0.38,15.8424,41,9.982,1024.96,1,Normal
-3.805555556,0.84,11.0124,351,16.1,1036.84,0,Cold
7.711111111,0.99,3.22,80,9.9015,1021.21,1,Normal
0.027777778,0.82,8.3076,242,7.1323,1035.66,1,Cold
7.172222222,0.49,4.6046,346,10.3523,1023.21,1,Normal
12.82222222,0.9,5.0071,21,11.27,1009.79,1,Normal
8.85,0.93,4.7495,324,6.0697,1016.02,1,Normal
3.95,0.92,8.2432,119,1.8998,1022.34,1,Cold
-11.16111111,0.8,14.1841,29,0,0,0,Cold
-4.4,0.85,10.8997,310,5.957,1037.45,0,Cold
12.75555556,0.84,10.5616,0,9.9015,1018.66,1,Normal
7.805555556,0.96,26.6133,9,9.982,1007.15,1,Normal
1.083333333,0.92,11.0768,241,6.9391,1010.78,1,Cold
27.73888889,0.39,14.6349,140,10.4006,1014.11,1,Warm
8.266666667,0.9,25.6634,271,14.9569,1007.18,1,Normal
9.422222222,0.77,6.5044,341,15.8263,1025.76,1,Normal
26.1,0.6,16.2771,256,10.3523,1010.36,1,Warm
18.37777778,0.93,0,0,16.1,1013.51,1,Normal
2.35,0.92,11.3827,181,4.025,0,1,Cold
21.26111111,0.57,9.9176,147,10.3523,1020.53,1,Warm
27.65555556,0.47,9.7566,247,10.4006,1017.98,1,Warm
2.711111111,0.81,14.49,340,14.329,1020.34,1,Cold
-4.894444444,0.92,5.5867,298,3.8318,1007.2,0,Cold
2.066666667,1,11.9301,6,6.1341,1008.67,1,Cold
-0.555555556,0.85,3.22,330,4.025,1015.9,0,Cold
7.655555556,0.77,8.6135,338,9.8049,1023.12,1,Normal
13.7,0.76,20.5597,311,15.5526,1012.46,1,Normal
8.816666667,0.54,53.2427,299,11.27,1008.79,1,Normal
23.81666667,0.5,9.0965,43,11.2056,1019.18,1,Warm
1.116666667,0.92,10.6421,160,3.0107,1018.08,1,Cold
17.2,0.58,10.6904,9,16.1,1011.45,1,Normal
7.705555556,0.87,7.2933,298,14.329,1020.99,1,Normal
5.3,0.89,3.0751,337,15.8263,1028.21,1,Normal
3.333333333,0.89,14.49,160,15.134,1008.2,1,Cold
-4.05,0.79,9.0965,19,6.0214,1028.22,0,Cold
2.222222222,0.96,0,0,0.161,1029.13,1,Cold
2.777777778,0.82,20.93,300,9.982,1020,1,Cold
21.11111111,0.57,17.71,170,11.27,1018.6,1,Warm
9.183333333,0.69,13.7011,139,15.6975,1023.67,1,Normal
26.98888889,0.7,3.3488,40,9.8049,1013.39,1,Warm
20.60555556,0.46,11.0285,111,15.8263,1014.18,1,Warm
17.15,0.7,6.6493,309,15.8263,1021.42,1,Normal
22.26666667,0.73,0.1449,260,9.982,1020.06,1,Warm
3.888888889,1,11.27,220,0.322,1005.3,1,Cold
16.29444444,0.51,20.4148,309,11.3988,1012.09,1,Normal
-3.888888889,0.93,10.948,188,4.1699,1029.75,0,Cold
12.10555556,0.93,4.2182,57,11.1251,995.37,1,Normal
10.52777778,0.73,12.8961,177,10.5777,1019,1,Normal
17.86666667,0.52,14.3451,161,9.982,1018.52,1,Normal
12.88333333,0.38,9.8049,4,10.3523,1021.53,1,Normal
1.127777778,0.78,10.626,5,6.3434,1026.13,1,Cold
3.7,0.93,0.7084,61,1.9642,1019.15,1,Cold
28.86666667,0.37,8.2915,166,9.982,1022.56,1,Warm
27.71111111,0.44,10.7226,9,15.8263,1014.25,1,Warm
17.82777778,0.73,7.4704,166,9.982,1013.1,1,Normal
15.97222222,0.68,22.2824,319,11.2056,1005.22,1,Normal
13.88888889,0.55,17.0499,202,11.27,1012.21,1,Normal
15.03333333,0.93,1.8837,21,9.982,1025.36,1,Normal
22.68333333,0.54,3.1073,353,16.1,1016.24,1,Warm
20.09444444,0.49,9.3863,99,16.1,1020.69,1,Warm
17.96666667,0.94,3.1717,352,9.499,1009.77,1,Normal
32.99444444,0.47,7.0196,348,10.4006,1012.42,1,Warm
12.20555556,0.74,9.8532,302,9.5634,1020.83,1,Normal
17.82777778,0.43,10.8836,329,9.982,1015.36,1,Normal
15.51111111,0.93,6.601,288,15.134,1013.81,1,Normal
8.838888889,0.7,13.7977,148,14.9569,1014.13,1,Normal
29.90555556,0.3,4.8622,191,9.982,1015.7,1,Warm
1.133333333,0.78,3.22,310,15.8263,1026.43,1,Cold
12.22222222,0.74,17.1143,130,9.982,1008.04,1,Normal
17.77777778,0.96,10.9158,309,11.27,1008.99,1,Normal
17.9,0.75,11.0446,260,16.1,1010.4,1,Normal
24.99444444,0.5,11.1251,222,11.27,1017.75,1,Warm
11.67222222,0.8,3.1556,330,15.8263,1013,1,Normal
17.78333333,0.75,3.4615,256,15.8263,1008.73,1,Normal
-1.111111111,1,14.1358,190,0.7889,1036.9,0,Cold
20,0.87,25.76,300,11.27,1005.4,1,Warm
5.55,0.84,10.4006,108,8.4203,1019.09,1,Normal
25.99444444,0.34,28.5292,320,9.982,1015.68,1,Warm
-6.138888889,0.62,4.4919,21,16.1,1036.42,0,Cold
1.088888889,0.78,14.1519,331,16.1,1017.9,1,Cold
3.888888889,0.64,8.05,30,9.982,1002.2,1,Cold
17.85,0.69,15.6975,209,11.27,1008.15,1,Normal
27.10555556,0.54,9.4668,300,16.1,1010.53,1,Warm
28.95,0.38,2.4311,67,10.3523,1010.75,1,Warm
7.8,0.43,3.5581,174,9.982,1023.97,1,Normal
22.84444444,0.48,20.0767,348,9.982,1023.48,1,Warm
-6.727777778,0.96,5.796,15,3.4132,1012.12,0,Cold
3.888888889,0.92,12.88,280,8.05,1017,1,Cold
4.372222222,0.61,10.5455,351,16.0517,1024.74,1,Cold
9.072222222,0.94,13.6367,52,4.4597,1009.29,1,Normal
13.27777778,0.93,3.4615,13,8.7745,1016.93,1,Normal
1.738888889,0.7,10.7387,136,14.9569,1023.51,1,Cold
18.93333333,0.37,26.0337,20,16.1,1024.72,1,Warm
7.977777778,0.89,7.7602,300,6.9713,1007.65,1,Normal
12.98333333,0.88,3.1878,23,10.2557,1012.15,1,Normal
2.883333333,0.85,3.6386,23,14.9086,1016.44,1,Cold
17.31666667,0.74,14.2163,299,11.27,1010.37,1,Normal
4.061111111,0.95,10.626,194,8.3076,1023.6,1,Cold
12.75555556,0.96,24.4881,201,7.084,1007.96,1,Normal
23.63333333,0.34,34.293,313,10.5777,1018.74,1,Warm
18.79444444,0.55,17.3397,188,11.27,1001.89,1,Normal
12.35,0.74,1.6744,269,10.0464,1023.7,1,Normal
25.83333333,0.44,16.422,308,11.4471,1008.03,1,Warm
12.86111111,0.69,4.4758,147,9.982,1023.29,1,Normal
13.81111111,0.72,22.218,149,11.2056,0,1,Normal
20.94444444,0.92,8.7262,96,14.9569,1015.53,1,Warm
3.794444444,0.9,12.397,161,3.5259,1017.14,1,Cold
22.22222222,0.33,9.66,10,9.982,1019.1,1,Warm
-0.733333333,0.99,1.9642,50,0.9177,1033.84,0,Cold
16.83888889,0.75,6.6332,344,15.1501,1016.95,1,Normal
12.06666667,0.93,3.059,258,9.982,1018.69,1,Normal
2.655555556,0.82,15.4721,9,9.982,1023.17,1,Cold
17.24444444,0.67,15.778,91,15.8263,1016.42,1,Normal
-5.988888889,0.92,9.5473,52,2.6726,1026.29,0,Cold
4.222222222,0.93,3.1395,333,8.2271,1024.36,1,Cold
31.16111111,0.38,7.889,152,9.982,1016.06,1,Warm
25,0.45,16.1,150,9.982,1018,1,Warm
-3.011111111,1,2.6082,248,0.1771,1009.27,0,Cold
3.938888889,0.88,5.0393,44,11.27,1027.87,1,Cold
33.88888889,0.3,10.8997,173,15.8263,1004.99,1,Warm
20.96111111,0.37,10.5938,31,15.5526,1021.53,1,Warm
26.13888889,0.54,1.8193,166,9.982,1016.57,1,Warm
4.972222222,0.76,21.9604,299,9.9015,1011.04,1,Normal
2.805555556,0.53,27.2895,160,11.3988,1003.88,1,Cold
23.7,0.33,28.7546,250,16.1,1011.48,1,Warm
-4.861111111,0.92,0.1449,129,2.5599,1005.59,0,Cold
13.91111111,0.73,28.9156,150,11.27,1002.99,1,Normal
4.838888889,0.94,2.0447,37,0.1449,1033.89,1,Normal
7.466666667,0.72,9.7244,192,9.9015,1009.99,1,Normal
30.88888889,0.29,3.4776,277,10.3523,1014.04,1,Warm
17.26666667,0.43,14.6993,181,11.2056,1014.62,1,Normal
19.97777778,0.46,39.2035,300,11.27,1008.51,1,Warm
3.227777778,0.89,3.0751,10,14.9086,1022.64,1,Cold
26.12222222,0.47,13.7977,40,9.982,1007.66,1,Warm
11.08888889,0.56,5.1359,174,11.1251,1015.83,1,Normal
6.55,1,3.1717,342,2.7853,1009.72,1,Normal
10.07222222,0.41,13.9104,23,10.2557,1029.83,1,Normal
13.89444444,0.93,3.0429,185,11.753,1014.1,1,Normal
7.533333333,0.77,3.3327,137,1.932,1024.57,1,Normal
8.938888889,0.36,13.6367,206,10.3684,1015.8,1,Normal
17.5,0.71,5.5706,263,9.982,1013.42,1,Normal
13.79444444,0.77,5.1842,145,11.27,1013.95,1,Normal
23.03888889,0.54,11.4149,162,15.5204,1015.62,1,Warm
32.08888889,0.38,15.0696,151,15.5526,1011.05,1,Warm
28.91111111,0.37,5.152,160,15.8263,1018.38,1,Warm
13.96111111,0.92,3.3327,131,7.9051,1009.69,1,Normal
2.355555556,0.67,9.016,341,14.9569,1028.78,1,Cold
12.77777778,0.9,25.76,160,9.982,1009.3,1,Normal
5.944444444,0.8,5.7155,139,6.6976,1024.49,1,Normal
12,0.93,3.22,20,16.1,1021.05,1,Normal
16.03888889,0.47,24.5203,132,11.4471,1013.41,1,Normal
7.777777778,0.58,22.6205,300,11.2056,1016.07,1,Normal
15.88333333,0.74,3.9928,143,15.1501,1020.73,1,Normal
15.00555556,0.87,11.27,310,4.4919,1021.42,1,Normal
27.10555556,0.37,12.2682,12,9.982,1024.22,1,Warm
-3.888888889,0.92,12.88,10,3.059,1008.3,0,Cold
16.18333333,0.78,7.9695,171,9.982,1017,1,Normal
13.57777778,0.84,10.9963,0,10.0303,1014.72,1,Normal
5,0.36,37.03,320,11.27,1009,1,Normal
20.13888889,0.83,3.3488,8,16.1,1014.63,1,Warm
18.95555556,0.81,5.9248,173,14.9569,1017.67,1,Warm
23.88888889,0.71,11.27,140,16.1,1010.3,1,Warm
20,0.78,6.44,340,16.1,1008.7,1,Warm
7.755555556,0.86,6.6332,318,9.982,1022.34,1,Normal
14.00555556,0.88,5.0876,262,10.2557,1018.92,1,Normal
2.783333333,0.96,3.864,172,7.728,1019.02,1,Cold
10.99444444,1,4.7012,140,0.9016,1019.93,1,Normal
5.177777778,0.66,32.1517,332,14.329,1014.24,1,Normal
0.022222222,0.68,14.2807,21,9.982,1015.62,1,Cold
1.183333333,0.69,29.1732,150,10.0464,1014.16,1,Cold
1.544444444,0.68,13.524,60,15.8746,1019.14,1,Cold
8.216666667,0.74,14.6027,282,15.8263,1012.98,1,Normal
13.68888889,0.48,16.8406,150,9.982,1017.75,1,Normal
10.98333333,0.78,9.982,207,15.1823,1017.16,1,Normal
7.061111111,0.79,11.0446,301,9.982,1030.88,1,Normal
22.10555556,0.59,14.3129,113,9.982,1013.39,1,Warm
12.71111111,0.93,3.22,0,10.2557,1018.52,1,Normal
15.99444444,0.44,16.4703,11,9.982,1027.55,1,Normal
17.17777778,0.52,17.0821,11,10.2557,1025.77,1,Normal
15.97222222,0.88,24.9711,40,10.2557,1012.97,1,Normal
2.177777778,0.92,9.4507,131,7.728,1003.65,1,Cold
12.12777778,1,8.8872,351,8.05,995.86,1,Normal
19.98333333,0.78,10.6099,172,15.8263,1012.75,1,Warm
13.81666667,0.72,17.5007,300,10.0464,1013.43,1,Normal
21.13888889,0.63,13.8782,260,16.1,1015.09,1,Warm
4.977777778,0.6,16.0356,272,11.27,1016.31,1,Normal
16.92222222,0.66,6.3756,148,14.9569,1013.67,1,Normal
2.172222222,0.85,9.2575,220,4.4436,1035.32,1,Cold
13.88888889,0.83,9.5634,72,10.9802,1010.92,1,Normal
24.81111111,0.51,7.9856,297,11.4471,1010.2,1,Warm
22.86111111,0.52,10.2074,98,10.4006,1009.23,1,Warm
5.072222222,0.64,26.7743,30,10.2557,1025.01,1,Normal
-1.111111111,0.75,27.0802,150,11.2056,0,0,Cold
5.244444444,0.67,16.9855,311,11.4471,1016.55,1,Normal
12.77777778,0.83,12.88,200,11.27,1010.5,1,Normal
22.66111111,0.62,20.286,271,11.27,1012.19,1,Warm
3.855555556,1,8.0178,203,1.3685,1012.03,1,Cold
12.29444444,0.65,25.116,31,10.2557,1028.62,1,Normal
25,0.5,12.7351,318,9.982,1018.24,1,Warm
22.75555556,0.57,12.397,219,11.27,1009.2,1,Warm
15.07222222,0.96,6.2951,140,14.9086,1013.45,1,Normal
3.888888889,0.89,14.4739,310,11.0446,1023.24,1,Cold
6.188888889,0.86,11.5437,269,9.982,1025.1,1,Normal
13.33333333,0.74,0,0,16.1,1016.4,1,Normal
-13.93333333,0.83,4.7978,39,9.982,1043.86,0,Cold
14.5,0.77,17.0499,215,14.9569,1000.28,1,Normal
17.83333333,0.82,6.5527,281,14.9569,1016.59,1,Normal
8.838888889,0.93,25.2448,21,5.2164,1007.62,1,Normal
29.88333333,0.47,4.9588,331,16.1,1020.52,1,Warm
17.59444444,0.53,7.6797,346,9.982,1024.56,1,Normal
19.8,0.78,9.4507,329,9.9015,1019.81,1,Warm
9.977777778,0.93,21.6545,9,6.3434,1013.02,1,Normal
2.227777778,0.81,11.3827,342,14.9569,1016.73,1,Cold
27.26666667,0.56,11.2378,111,16.1,1015.19,1,Warm
6.011111111,0.55,14.9247,278,11.4471,1016.21,1,Normal
16.03888889,0.72,30.6222,300,11.27,1008.13,1,Normal
3.872222222,0.9,5.0554,358,3.1395,998.82,1,Cold
27.31111111,0.39,6.8747,44,10.3684,1017.66,1,Warm
16.05,0.81,7.7763,349,9.982,1014.97,1,Normal
2.016666667,0.85,3.1556,22,15.8263,1025.67,1,Cold
29.88333333,0.4,9.3058,273,9.982,1011.89,1,Warm
13.00555556,0.66,13.7977,60,11.4471,1014.83,1,Normal
6.111111111,0.96,6.3756,161,1.5295,1011.59,1,Normal
20.28333333,0.87,6.4561,289,9.177,1010.14,1,Warm
24.84444444,0.65,10.8353,254,15.1501,1009.54,1,Warm
11.40555556,0.63,13.0088,239,15.3111,1020.87,1,Normal
-0.022222222,0.92,6.5849,317,2.9785,1036.86,0,Cold
14.26111111,0.77,6.2951,200,16.1,1004.01,1,Normal
11.16111111,0.86,10.787,233,9.982,1017.38,1,Normal
10.66666667,0.86,13.7333,337,5.1359,1012.47,1,Normal
16.97222222,0.68,18.3057,170,14.9569,1019.78,1,Normal
30.02777778,0.52,4.7173,263,11.27,1011.58,1,Warm
0.066666667,0.99,17.0821,2,7.2128,1017.29,1,Cold
14.95,0.73,2.9302,330,9.982,1022.66,1,Normal
17.82777778,0.57,8.1305,358,10.5777,1012.43,1,Normal
27.73333333,0.4,11.3344,259,11.27,1010.17,1,Warm
13.95,0.41,9.3058,104,15.5526,1023.99,1,Normal
10.03333333,0.58,4.7978,343,14.9569,1018.7,1,Normal
7.244444444,0.93,12.3648,326,11.27,1005.7,1,Normal
-3.9,0.93,0.5957,298,1.288,1033.4,0,Cold
11.15555556,0.6,4.4436,32,9.982,1026.54,1,Normal
7.6,0.95,4.186,332,6.6976,1024.88,1,Normal
8.855555556,0.89,9.1609,290,9.982,1005.94,1,Normal
33.96111111,0.28,14.5061,220,9.982,1011.62,1,Warm
20.82222222,0.8,1.9803,208,14.9569,1017.22,1,Warm
27.68333333,0.54,3.0751,170,16.1,1016.61,1,Warm
17.15,0.67,17.3236,212,9.982,1014.24,1,Normal
12.38888889,0.79,10.8514,113,14.9569,1021.44,1,Normal
12.80555556,0.95,3.3649,191,14.812,1021.89,1,Normal
4.972222222,0.64,28.7868,309,10.0464,1014.91,1,Normal
6.655555556,0.93,6.4239,338,5.3774,1014.62,1,Normal
20,0.61,3.22,180,11.27,1008.8,1,Warm
2.705555556,0.81,11.2056,359,9.982,1023.15,1,Cold
26.11111111,0.34,11.27,50,9.982,1022,1,Warm
-8.911111111,0.73,15.939,131,15.1823,1009.67,0,Cold
-5.116666667,0.85,4.7173,133,1.5778,1031.87,0,Cold
-0.005555556,0.82,14.007,211,11.1251,1026.62,0,Cold
7.983333333,0.75,7.3416,172,9.982,1010.39,1,Normal
25.03888889,0.5,28.5292,160,10.3523,1015.52,1,Warm
22.70555556,0.79,6.5044,1,16.1,1015.93,1,Warm
7.244444444,0.5,7.889,218,8.1305,1025.77,1,Normal
7.205555556,1,3.8801,6,2.1735,1010.78,1,Normal
2.711111111,0.62,19.9479,149,11.27,1004.18,1,Cold
8.988888889,0.83,13.8138,160,14.168,1005.3,1,Normal
17.38888889,0.74,6.5527,307,15.8263,1013.89,1,Normal
19.88333333,0.64,10.6904,21,15.8263,1009.21,1,Warm
-8.888888889,0.84,3.22,200,0.161,1033.6,0,Cold
8.911111111,1,20.3987,140,8.8389,1000.4,1,Normal
5.522222222,0.94,13.4274,39,0.2898,1012.92,1,Normal
16.96666667,0.97,0,0,9.982,1014.68,1,Normal
3.15,0.96,13.7172,159,6.7942,1006.95,1,Cold
23.79444444,0.5,17.0821,0,11.27,1013.75,1,Warm
20.11666667,0.84,15.4882,138,11.27,1005.15,1,Warm
18.83888889,0.78,15.5687,261,11.2056,1012.65,1,Warm
7.594444444,0.73,14.0392,110,9.9015,1028.97,1,Normal
-6.094444444,0.84,6.6815,251,6.3434,1008.68,0,Cold
11,0.81,23.2484,282,11.1251,1014.47,1,Normal
17.78888889,0.77,16.6796,19,11.3988,1020.92,1,Normal
10.95,0.8,14.0875,0,9.982,1011.3,1,Normal
22.86666667,0.53,7.8568,190,8.4203,1019.78,1,Warm
28.63333333,0.49,13.5079,152,10.2718,1009.64,1,Warm
7.116666667,0.51,16.9855,338,11.4471,1022.67,1,Normal
3.772222222,0.65,21.7672,299,9.982,1013.73,1,Cold
7.35,0.73,14.6027,213,9.982,0,1,Normal
7.216666667,0.49,27.0319,310,11.27,1019.99,1,Normal
12.5,0.74,12.075,167,9.982,1013.47,1,Normal
0,0.85,12.88,150,8.05,1021.9,0,Cold
14.35555556,0.96,14.0714,241,4.4436,1016.91,1,Normal
27.15,0.64,9.5312,18,11.27,1013.07,1,Warm
13.76666667,0.52,15.5687,298,11.4471,1010.95,1,Normal
12.08333333,0.37,21.8316,349,16.1,1027.66,1,Normal
1.044444444,0.77,13.6206,19,15.1823,1019.89,1,Cold
13.88888889,0.93,6.44,200,9.982,1011.2,1,Normal
19.94444444,0.78,20.0445,11,11.27,1013.95,1,Warm
2.222222222,0.92,11.27,170,6.118,1019.3,1,Cold
7.061111111,0.53,15.4238,158,9.982,1004.67,1,Normal
22.27222222,0.64,9.5473,278,10.3523,1008.41,1,Warm
16.06111111,1,3.22,110,2.8175,1012.73,1,Normal
17.73333333,0.61,4.6851,154,16.1,1030.29,1,Normal
19.81666667,0.85,20.0606,300,14.812,1010.29,1,Warm
-0.116666667,0.93,3.0107,254,6.8103,1019.48,0,Cold
11.03888889,0.92,3.0268,302,3.8318,1007.47,1,Normal
11.17222222,0.93,6.4239,204,14.9086,1015.2,1,Normal
27.22222222,0.51,16.1,290,9.982,1005.5,1,Warm
16.08888889,0.57,26.2752,181,11.2056,1020.3,1,Normal
29.86666667,0.41,11.1734,319,9.982,1023.49,1,Warm
13.92222222,0.72,13.5401,161,11.3988,1020.6,1,Normal
26.53333333,0.44,6.4239,243,15.3594,1016.97,1,Warm
11.66666667,0.71,5.7638,143,15.1501,1019.81,1,Normal
1.3,0.84,14.4095,342,15.1501,1029.47,1,Cold
21.04444444,0.85,6.4239,168,15.6492,1007.3,1,Warm
22.77777778,0.34,8.05,160,9.982,1018.8,1,Warm
-1.738888889,0.93,5.8443,212,3.0912,1035.7,0,Cold
2.966666667,0.49,10.6582,188,16.1,1026.24,1,Cold
19.44444444,0.9,0,0,9.982,1013.3,1,Warm
9.861111111,0.55,11.1734,271,9.2897,1018.93,1,Normal
2.194444444,0.73,11.27,221,14.6993,1028.07,1,Cold
11.41666667,0.48,33.6973,182,15.5526,1005.6,1,Normal
0,0.82,20.93,280,9.982,1015.4,0,Cold
28.86111111,0.36,12.0589,51,9.982,1012.86,1,Warm
22.09444444,0.76,6.3112,105,14.168,1013.21,1,Warm
0.077777778,0.93,6.9391,247,1.61,996.9,1,Cold
20.17777778,0.58,21.252,239,11.3988,1014.71,1,Warm
17.24444444,0.57,10.6743,211,11.27,1005.78,1,Normal
5.972222222,1,11.0124,20,1.0143,1013.06,1,Normal
12.88333333,0.91,13.7977,323,2.2218,1018.84,1,Normal
25.97222222,0.44,7.4704,161,9.982,1016.43,1,Warm
18.62777778,0.93,17.2592,60,6.1985,1011.39,1,Normal
12.73333333,0.9,8.3881,327,11.27,1004.43,1,Normal
15.90555556,0.73,22.6366,139,7.1645,1015.15,1,Normal
7.155555556,0.73,30.3807,221,10.0464,987.38,1,Normal
-5.588888889,0.89,10.8997,73,3.0268,1036.3,0,Cold
11.37222222,0.8,6.1341,45,9.4507,1019.26,1,Normal
9.977777778,0.87,0.5957,134,10.9802,1004.74,1,Normal
22.23333333,0.76,5.7155,57,6.1019,1014.39,1,Warm
-2.733333333,0.88,14.329,148,4.3953,1017.57,0,Cold
21.11111111,0.53,8.05,230,11.27,1016.6,1,Warm
-0.083333333,0.94,9.6117,187,9.8371,1020.27,0,Cold
10.05,0.93,7.9051,117,11.0768,1013.61,1,Normal
21.18888889,0.63,1.5295,4,9.982,1014.38,1,Warm
27.33333333,0.43,12.9605,130,16.1,1010.47,1,Warm
9.716666667,0.67,16.4703,149,9.9015,1023.45,1,Normal
12.77777778,0.41,41.86,320,11.27,1007.1,1,Normal
15.63333333,0.84,10.1591,297,11.27,1011.5,1,Normal
35,0.33,17.0338,172,9.982,0,1,Warm
17.62777778,0.93,10.5616,280,9.982,1015.67,1,Normal
21.10555556,0.43,14.7315,308,9.982,1019.04,1,Warm
9.844444444,0.66,22.218,317,10.7226,1013.27,1,Normal
16.01111111,0.87,4.9588,155,8.1305,0,1,Normal
7.733333333,0.73,6.6815,273,15.8263,1012.68,1,Normal
12.87222222,0.91,6.5849,189,8.7584,1012.53,1,Normal
10,0.71,11.27,150,12.075,1016,1,Normal
13.22777778,0.78,3.5581,317,15.8263,1020.99,1,Normal
15.47222222,0.68,6.5205,15,15.1823,1017.33,1,Normal
16.11666667,0.87,6.44,300,9.982,1016.19,1,Normal
2.055555556,0.85,12.3487,1,7.7763,1024.12,1,Cold
21.15555556,0.72,25.1804,290,9.982,1008.04,1,Warm
11.13888889,0.93,20.9461,189,11.0446,1010.48,1,Normal
12.55555556,0.68,11.0768,5,15.1501,1020.23,1,Normal
8.866666667,0.93,4.6046,10,5.1359,1021.16,1,Normal
-0.994444444,0.76,8.7906,229,10.8353,1032.89,0,Cold
17.60555556,0.75,3.2683,135,10.5777,1016,1,Normal
0.05,0.91,7.8246,35,11.27,0,1,Cold
11.10555556,0.83,11.0446,329,16.1,1014.99,1,Normal
25.17222222,0.61,6.2951,102,15.8263,1016.89,1,Warm
-0.072222222,0.9,11.2056,110,4.4436,1024.94,0,Cold
3.333333333,0.89,11.27,120,12.075,1004.7,1,Cold
4.788888889,0.65,3.4776,269,15.8263,1016.91,1,Normal
-5.461111111,0.92,4.7495,139,6.9069,1021.22,0,Cold
12.2,0.9,3.22,270,16.1,1015.81,1,Normal
32.73333333,0.41,14.1519,151,15.1823,1017.48,1,Warm
1.116666667,0.85,13.9426,232,11.27,1005.36,1,Cold
28.03888889,0.62,7.406,207,10.3523,1009.66,1,Warm
7.788888889,0.81,13.7977,151,14.9569,1010.02,1,Normal
12.95555556,0.62,5.0554,326,9.982,1021.47,1,Normal
8.333333333,0.92,6.6654,310,6.118,1018.69,1,Normal
3.611111111,0.88,18.5472,169,13.9587,1009.05,1,Cold
14.49444444,0.88,6.4078,38,15.1501,1016.55,1,Normal
19.92777778,0.69,12.3326,171,10.0464,1015.1,1,Warm
-4.05,0.85,12.4131,130,4.9427,1023.79,0,Cold
10.99444444,0.64,17.1143,160,15.8263,1004.91,1,Normal
3.772222222,0.43,11.0768,41,15.8263,1018.09,1,Cold
3.183333333,0.85,12.0589,140,0.1449,1027.96,1,Cold
0.022222222,0.93,11.1895,131,6.9069,1003.32,1,Cold
6.088888889,1,3.1717,264,0.6601,1016.62,1,Normal
11.66666667,0.96,17.4846,263,9.9015,1003.29,1,Normal
17.77777778,0.73,17.549,319,16.1,1015.13,1,Normal
24.97222222,0.53,14.3129,324,10.3523,1017.2,1,Warm
12.45555556,0.68,14.9891,204,15.5526,1010.12,1,Normal
26.15555556,0.57,17.1948,269,10.2557,1010.98,1,Warm
17.70555556,0.8,13.041,109,9.982,1011.86,1,Normal
17.2,0.86,3.6708,287,11.2056,1016.47,1,Normal
22.48333333,0.5,5.152,249,15.5526,1011.7,1,Warm
26.15555556,0.65,14.0392,352,11.27,1014.39,1,Warm
21.66666667,0.53,11.1734,142,15.8263,1010.12,1,Warm
20.99444444,0.85,6.1824,41,16.0517,1018.11,1,Warm
1.016666667,0.78,28.4809,41,9.982,1012.71,1,Cold
21.94444444,0.7,3.4615,133,9.4507,1013.34,1,Warm
17.85,0.83,9.6117,22,9.982,1015.52,1,Normal
22.7,0.45,11.0929,70,9.982,1014.74,1,Warm
9.283333333,0.94,6.0375,330,6.1824,1015.44,1,Normal
11.66111111,0.66,10.626,63,9.982,1025,1,Normal
5.955555556,0.59,32.1195,9,15.1823,1018.96,1,Normal
1.038888889,0.58,12.5741,261,11.4471,1019.27,1,Cold
32.06111111,0.38,9.5634,198,16.1,1017.09,1,Warm
5.1,0.86,7.8729,162,7.9695,0,1,Normal
33.83333333,0.37,6.6493,269,10.3523,1010.35,1,Warm
7.033333333,0.65,16.1322,120,10.3684,1018,1,Normal
6.622222222,0.96,6.1502,0,1.8676,1016.83,1,Normal
-4.927777778,0.63,7.9373,42,9.9015,1033.77,0,Cold
20.90555556,0.79,8.4203,21,11.27,1015.61,1,Warm
14.93333333,0.6,9.5795,200,16.1,1014.08,1,Normal
17.17777778,0.93,11.0929,18,10.2557,1013.41,1,Normal
4.444444444,0.92,32.2,310,4.025,1008.5,1,Cold
8.333333333,0.71,0,0,12.075,1017.6,1,Normal
17.77777778,0.7,3.22,180,9.982,1014.6,1,Normal
20,0.21,14.49,320,9.982,1032.2,1,Warm
12.38333333,0.49,20.2216,159,9.982,1005.2,1,Normal
14.87777778,0.77,8.9677,152,16.1,1020.96,1,Normal
-2.822222222,0.99,15.6492,310,3.9123,1020.69,0,Cold
17.34444444,0.92,8.6779,234,7.8407,1009.84,1,Normal
16.06111111,0.55,15.1018,19,11.27,1019.01,1,Normal
21.06111111,0.36,4.1055,133,10.0464,1022.17,1,Warm
4.75,0.96,11.0285,323,2.0769,1006.65,1,Normal
11.11111111,0.8,17.71,190,9.982,991.1,1,Normal
